n1,n2,Re,Im
4.0,26.0,0.002149156313327132,0.0
4.0,27.0,0.001345711936415563,0.0
4.0,28.0,0.003713777722049603,0.0
4.0,29.0,0.006564565814988839,0.0
4.0,30.0,0.003712851030808405,0.0
4.0,31.0,0.003058920134419195,0.0
4.0,32.0,0.004985630403082167,0.0
4.0,33.0,0.003058578722859853,0.0
4.0,34.0,0.001887142490013366,0.0
4.0,35.0,0.002979851606866959,0.0
4.0,36.0,0.001887417466683426,0.0
4.0,37.0,0.0007944257771559109,0.0
4.0,38.0,0.001529068777541027,0.0
4.0,39.0,0.000794790167654259,0.0
4.0,40.0,-0.001101941490473739,0.0
4.0,41.0,-0.001840199537304722,0.0
4.0,42.0,-0.001102009856204879,0.0
4.0,43.0,-0.002274813410671787,0.0
4.0,44.0,-0.00396286825596047,0.0
4.0,45.0,-0.002274615828019112,0.0
4.0,46.0,-0.001838411606664118,0.0
4.0,47.0,-0.002952912704006449,0.0
4.0,48.0,-0.001838503436645285,0.0
4.0,49.0,-0.001158297231836684,0.0
4.0,50.0,-0.001851350112067414,0.0
4.0,51.0,-0.001158277970945622,0.0
4.0,52.0,-0.0003761201058603446,0.0
4.0,53.0,-0.0007630264490212445,0.0
4.0,54.0,-0.0003764753095137325,0.0
4.0,55.0,0.0009397191507696922,0.0
4.0,56.0,0.001600351272440821,0.0
4.0,57.0,0.0009402096717012105,0.0
4.0,58.0,0.001636988888587839,0.0
4.0,59.0,0.002829428871837935,0.0
4.0,60.0,0.001637436253751459,0.0
4.0,61.0,0.001278230995265893,0.0
4.0,62.0,0.002027140353206892,0.0
4.0,63.0,0.001278214781504444,0.0
4.0,64.0,0.0008184085609422617,0.0
4.0,65.0,0.001330603275341569,0.0
4.0,66.0,0.0008181536122524529,0.0
4.0,67.0,0.0001846592580602553,0.0
4.0,68.0,0.0004119552867252549,0.0
4.0,69.0,0.0001847740596639785,0.0
4.0,70.0,-0.0008417479697682081,0.0
4.0,71.0,-0.001453062619956081,0.0
4.0,72.0,-0.0008419010745872087,0.0
4.0,73.0,-0.001285075409054824,0.0
4.0,74.0,-0.002205167497697124,0.0
4.0,75.0,-0.001285143012017567,0.0
4.0,76.0,-0.0009629522502525849,0.0
4.0,77.0,-0.001507144441071069,0.0
4.0,78.0,-0.0009630538621668912,0.0
4.0,79.0,-0.0006294138753167526,0.0
4.0,80.0,-0.001045389377078967,0.0
4.0,81.0,-0.0006291567758177719,0.0
4.0,82.0,-7.431660708388063e-05,0.0
4.0,83.0,-0.0002095428470453451,0.0
4.0,84.0,-7.422016411064229e-05,0.0
4.0,85.0,0.0007865585375662656,0.0
4.0,86.0,0.001374799046750199,0.0
4.0,87.0,0.0007865814069889756,0.0
4.0,88.0,0.001061349451543588,0.0
4.0,89.0,0.001808591034576117,0.0
4.0,90.0,0.001061356151163772,0.0
4.0,91.0,0.0007568569746376163,0.0
4.0,92.0,0.001164252579898176,0.0
4.0,93.0,0.0007566812390458505,0.0
4.0,94.0,0.0005141322963077294,0.0
4.0,95.0,0.0008784777921606451,0.0
4.0,96.0,0.0005140384008639842,0.0
4.0,97.0,-2.036450932513946e-06,0.0
4.0,98.0,7.19260243628997e-05,0.0
4.0,99.0,-1.857952455360789e-06,0.0
4.0,100.0,-0.0007662783368317367,0.0
4.0,101.0,-0.001359755583457651,0.0
4.0,102.0,-0.0007665077599267359,0.0
4.0,103.0,-0.0008969799983350777,0.0
4.0,104.0,-0.001515227032368651,0.0
4.0,105.0,-0.0008972899390142853,0.0
4.0,106.0,-0.0005881801740648348,0.0
4.0,107.0,-0.0008719596968645914,0.0
4.0,108.0,-0.0005881474378537825,0.0
4.0,109.0,-0.0004467751726525466,0.0
4.0,110.0,-0.0007986975087946624,0.0
4.0,111.0,-0.0004470792173364078,0.0
4.0,112.0,5.895671341285869e-05,0.0
4.0,113.0,3.090727566906453e-05,0.0
4.0,114.0,5.860394575197709e-05,0.0
4.0,115.0,0.0007671184484515609,0.0
4.0,116.0,0.00148043723723204,0.0
4.0,117.0,0.0007668429477387903,0.0
4.0,118.0,0.0005111508966476279,0.0
4.0,119.0,0.001027176314308352,0.0
4.0,120.0,0.0005099359461085766,0.0
5.0,5.0,0.7135260363602463,0.0
5.0,6.0,0.05272842434852926,0.0
5.0,7.0,0.03887179102415282,0.0
5.0,8.0,0.08280114857647908,0.0
5.0,9.0,0.03887082259303745,0.0
5.0,10.0,0.001052371399973375,0.0
5.0,11.0,0.004382526486356206,0.0
5.0,12.0,0.001051159361630768,0.0
5.0,13.0,-0.01898737573357228,0.0
5.0,14.0,-0.03575632110919598,0.0
5.0,15.0,-0.01898852590218021,0.0
5.0,16.0,-0.0144695068129566,0.0
5.0,17.0,-0.02449590506991208,0.0
5.0,18.0,-0.01446894001836162,0.0
5.0,19.0,-0.007754567796603863,0.0
5.0,20.0,-0.01192241534408078,0.0
5.0,21.0,-0.00775431158153696,0.0
5.0,22.0,-0.004004682227985361,0.0
5.0,23.0,-0.007499453855989859,0.0
5.0,24.0,-0.004003416320180361,0.0
5.0,25.0,0.002604614321382421,0.0
5.0,26.0,0.004103289362660621,0.0
5.0,27.0,0.002604553926778155,0.0
5.0,28.0,0.007239832797629983,0.0
5.0,29.0,0.01279015487663965,0.0
5.0,30.0,0.007239189195802972,0.0
5.0,31.0,0.005938927169183717,0.0
5.0,32.0,0.009683118337782284,0.0
5.0,33.0,0.005938589101215083,0.0
5.0,34.0,0.003570429900924161,0.0
5.0,35.0,0.005592406530169585,0.0
5.0,36.0,0.00357102978596491,0.0
5.0,37.0,0.001479808173455469,0.0
5.0,38.0,0.002849570738254174,0.0
5.0,39.0,0.001480544041510923,0.0
5.0,40.0,-0.002134483368747025,0.0
5.0,41.0,-0.003547483997823838,0.0
5.0,42.0,-0.00213463841570989,0.0
5.0,43.0,-0.004409836176489671,0.0
5.0,44.0,-0.007679305376122852,0.0
5.0,45.0,-0.004409418941652915,0.0
5.0,46.0,-0.00355113718786227,0.0
5.0,47.0,-0.005704461280434714,0.0
5.0,48.0,-0.003551330863820713,0.0
5.0,49.0,-0.002202742186386146,0.0
5.0,50.0,-0.003505346018571446,0.0
5.0,51.0,-0.002202671379555393,0.0
5.0,52.0,-0.0007040005178935007,0.0
5.0,53.0,-0.001433688513530655,0.0
5.0,54.0,-0.0007047109151372405,0.0
5.0,55.0,0.001817053380589608,0.0
5.0,56.0,0.003087076982945503,0.0
5.0,57.0,0.001818033662407961,0.0
5.0,58.0,0.003166151075779145,0.0
5.0,59.0,0.005471982898119779,0.0
5.0,60.0,0.003167042412816467,0.0
5.0,61.0,0.002464238316284065,0.0
5.0,62.0,0.003907437468561558,0.0
5.0,63.0,0.002464205381205656,0.0
5.0,64.0,0.001562397818355213,0.0
5.0,65.0,0.002533789143658081,0.0
5.0,66.0,0.001561881861044308,0.0
5.0,67.0,0.0003467038612676588,0.0
5.0,68.0,0.0007786890886414448,0.0
5.0,69.0,0.0003469272758380908,0.0
5.0,70.0,-0.001625372264013463,0.0
5.0,71.0,-0.00280225097434132,0.0
5.0,72.0,-0.001625675410723865,0.0
5.0,73.0,-0.002481969472901768,0.0
5.0,74.0,-0.004259040115281987,0.0
5.0,75.0,-0.002482100937867657,0.0
5.0,76.0,-0.001854803021086251,0.0
5.0,77.0,-0.002902140214378118,0.0
5.0,78.0,-0.001855002047071755,0.0
5.0,79.0,-0.001205247836551171,0.0
5.0,80.0,-0.001998942727302846,0.0
5.0,81.0,-0.001204743421293957,0.0
5.0,82.0,-0.0001392115812668538,0.0
5.0,83.0,-0.0003975975708859135,0.0
5.0,84.0,-0.0001390245263100061,0.0
5.0,85.0,0.001517289641115408,0.0
5.0,86.0,0.002650273121988795,0.0
5.0,87.0,0.001517337277205554,0.0
5.0,88.0,0.002047742066505561,0.0
5.0,89.0,0.003489541748073539,0.0
5.0,90.0,0.00204775688320837,0.0
5.0,91.0,0.001457370452792031,0.0
5.0,92.0,0.002241021621464845,0.0
5.0,93.0,0.001457026235269566,0.0
5.0,94.0,0.0009869332722782836,0.0
5.0,95.0,0.001685118168194879,0.0
5.0,96.0,0.0009867484178333154,0.0
5.0,97.0,-5.450783106408513e-06,0.0
5.0,98.0,0.0001364513871737952,0.0
5.0,99.0,-5.103672431343679e-06,0.0
5.0,100.0,-0.001477092470603543,0.0
5.0,101.0,-0.002620247502635116,0.0
5.0,102.0,-0.001477538558219474,0.0
5.0,103.0,-0.001729302653502068,0.0
5.0,104.0,-0.002921220771337749,0.0
5.0,105.0,-0.001729905629806263,0.0
5.0,106.0,-0.001132633915686501,0.0
5.0,107.0,-0.001678491421085327,0.0
5.0,108.0,-0.001132570328123264,0.0
5.0,109.0,-0.0008594158261646371,0.0
5.0,110.0,-0.00153592455581853,0.0
5.0,111.0,-0.0008600031294558889,0.0
5.0,112.0,0.0001138675401450879,0.0
5.0,113.0,5.981380083642309e-05,0.0
5.0,114.0,0.0001131874452790967,0.0
5.0,115.0,0.00147787198023419,0.0
5.0,116.0,0.002851809803714756,0.0
5.0,117.0,0.001477339347998353,0.0
5.0,118.0,0.0009848435264137143,0.0
5.0,119.0,0.001979032244615276,0.0
5.0,120.0,0.0009824987856214779,0.0
6.0,6.0,0.8948915763379974,0.0
6.0,7.0,0.01839929599577026,0.0
6.0,8.0,0.03919040761300793,0.0
6.0,9.0,0.01860273238795934,0.0
6.0,10.0,0.0001636130200469892,0.0
6.0,11.0,0.001491977069047945,0.0
6.0,12.0,0.0002297281561853487,0.0
6.0,13.0,-0.009382052872494814,0.0
6.0,14.0,-0.01760129117064269,0.0
6.0,15.0,-0.009403264293672397,0.0
6.0,16.0,-0.00726026216907193,0.0
6.0,17.0,-0.01230304475092742,0.0
6.0,18.0,-0.00728898846716592,0.0
6.0,19.0,-0.004119201656087744,0.0
6.0,20.0,-0.006475430709536629,0.0
6.0,21.0,-0.004130548508102852,0.0
6.0,22.0,-0.002151897262985917,0.0
6.0,23.0,-0.004051566984332407,0.0
6.0,24.0,-0.002151846262484057,0.0
6.0,25.0,0.001339695029928062,0.0
6.0,26.0,0.002137147067029406,0.0
6.0,27.0,0.0013411083763931,0.0
6.0,28.0,0.003708722321000841,0.0
6.0,29.0,0.006556752436654265,0.0
6.0,30.0,0.003709138939587939,0.0
6.0,31.0,0.003056296061323674,0.0
6.0,32.0,0.004981781392847166,0.0
6.0,33.0,0.003056307018783206,0.0
6.0,34.0,0.001885580733838701,0.0
6.0,35.0,0.002977021957259309,0.0
6.0,36.0,0.001885885097637918,0.0
6.0,37.0,0.0007949405337629663,0.0
6.0,38.0,0.001529839475954271,0.0
6.0,39.0,0.0007952869134530658,0.0
6.0,40.0,-0.001099251034987154,0.0
6.0,41.0,-0.001835243903197999,0.0
6.0,42.0,-0.001099331842598592,0.0
6.0,43.0,-0.002272108127595691,0.0
6.0,44.0,-0.003958143136528712,0.0
6.0,45.0,-0.002271914431348703,0.0
6.0,46.0,-0.001836755711761848,0.0
6.0,47.0,-0.002950304280665264,0.0
6.0,48.0,-0.001836848220485016,0.0
6.0,49.0,-0.00115734944300426,0.0
6.0,50.0,-0.001849694450638507,0.0
6.0,51.0,-0.00115732978604135,0.0
